brand,sales,price,boston,date,addv,bd1,bd2,bd3,bd4,bd5,bd6,bd7,bd8,bd9,bd10,bd11,bd12,bd13,bd14,bd15,bd16,bd17,bd18,bd19,bd20,bd21,bd22,bd23,bd24,bd25,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,y,qavgp,p_SF,p_BS,p_rSF,p_rNE,sfdum
1013,762811.625,0.163540602,1,881,2.063800097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.995105028,0.158348799,0.189164907,0.163540602,0.186172843,0.16007939,0
1013,862576.3125,0.186393648,1,911,3.775651455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.258313656,0.176940069,0.200001866,0.186393648,0.198837996,0.179303467,0
1013,523921.625,0.193269894,0,883,2.066438913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.700852871,0.176607653,0.193269894,0.168296039,0.188180029,0.165044591,1
1013,712712.3125,0.200001866,0,911,3.874413729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.634873867,0.18792361,0.200001866,0.186393648,0.198837996,0.179303467,1
1013,792431.3125,0.200321212,0,921,2.319536209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.561505318,0.179048702,0.200321212,0.161146671,0.200148255,0.155748457,1
1013,714028.5,0.16618526,1,882,2.359014511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.095160961,0.161368981,0.186454341,0.16618526,0.185771137,0.162974402,0
1013,800446.7725,0.162318781,1,923,3.310091972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.182135105,0.157995909,0.191340625,0.162318781,0.192678586,0.159076631,0
1013,522921.25,0.204233766,0,894,2.659423828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.802704334,0.18933624,0.204233766,0.182267413,0.195229739,0.1777675,1
1013,769043,0.175610319,1,891,1.518141747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.897058964,0.169862404,0.202264443,0.175610319,0.195137933,0.171299383,0
1013,840927.625,0.19177404,0,922,2.5539186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.466958046,0.185706496,0.19177404,0.166238919,0.192495197,0.162332267,1
1013,465371.875,0.201589078,0,884,1.87549758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.892279625,0.181417644,0.201589078,0.17214936,0.192934632,0.166684926,1
1013,831391.625,0.161146671,1,921,2.275710821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.143221378,0.153949052,0.200321212,0.161146671,0.200148255,0.155748457,0
1013,712950.3125,0.194919735,0,913,2.539554119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.597126484,0.184933931,0.194919735,0.179920986,0.192602366,0.178012818,1
1013,612035.75,0.201245114,0,901,2.817554474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.65253067,0.18383339,0.201245114,0.179931089,0.196453422,0.177402824,1
1013,555463.9375,0.17214936,1,884,1.862643719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.476025105,0.163952708,0.201589078,0.17214936,0.192934632,0.166684926,0
1013,517041.8125,0.186454341,0,882,2.352779865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.670388699,0.178743124,0.186454341,0.16618526,0.185771137,0.162974402,1
1013,615422.3125,0.199119568,0,914,1.881171346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.821810722,0.19081521,0.199119568,0.189266533,0.19741407,0.183970839,1
1017,1004524.875,0.20270355,1,904,1.947388291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.187523365,0.196574062,0.236512884,0.20270355,0.231838867,0.198106438,0
1017,512064.6875,0.235485137,0,914,1.132025599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.173410892,0.220443413,0.235485137,0.20422855,0.230353177,0.202998549,1
1017,609439.6875,0.218013763,0,882,4.913288116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.662343979,0.197729349,0.218013763,0.181472391,0.211019039,0.178401038,1
1017,1147739,0.196373463,1,901,2.939251661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.914078712,0.194829345,0.228127316,0.196373463,0.223489463,0.195215374,0
1017,1168761,0.203568771,1,913,3.02487731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.026192188,0.200564459,0.236207411,0.203568771,0.229905635,0.201315537,0
1017,553979,0.220923126,0,881,3.730399847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.771029472,0.199755028,0.220923126,0.181963086,0.212283492,0.178063989,1
1017,481282.5625,0.228127316,0,901,2.994952202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.018246651,0.215074912,0.228127316,0.196373463,0.223489463,0.195215374,1
1017,1161426,0.20303379,1,902,4.811715126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.927503109,0.19943887,0.245735392,0.20303379,0.238224253,0.200337604,0
1017,530558.5625,0.229706734,0,924,2.195785284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.158085346,0.236946136,0.229706734,0.208816648,0.23033385,0.202494562,1
1017,560801.125,0.242347121,0,912,3.695152521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.034379005,0.222011119,0.242347121,0.206614375,0.235241935,0.202603102,1
1017,599816.8125,0.227880746,0,923,2.936842203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.969491005,0.22328198,0.227880746,0.185669288,0.225761071,0.188446,1
1017,1123130,0.20622012,1,922,3.262722969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.066049576,0.203339323,0.234248921,0.20622012,0.231223673,0.204059526,0
1017,1191423,0.206320122,1,911,4.741323471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.036901951,0.199479476,0.237185672,0.206320122,0.23241964,0.201189637,0
1017,1165410,0.201536492,1,903,4.183451653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.960200787,0.197148234,0.239584938,0.201536492,0.234031275,0.198245302,0
1017,990057.6875,0.181963086,1,881,3.730399847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.841095448,0.17611444,0.220923126,0.181963086,0.212283492,0.178063989,0
1017,1038150.625,0.191917181,1,894,1.995122313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.812120914,0.191408336,0.238187134,0.191917181,0.230426744,0.191535547,0
1017,688112.9375,0.228921041,0,921,5.031905174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.836113453,0.215730995,0.228921041,0.193251669,0.227378786,0.191536039,1
1017,1158907,0.186102763,1,883,4.751749516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.722530603,0.180341363,0.227138937,0.186102763,0.21830219,0.18226184,0
1017,535762.125,0.238485947,0,891,3.219430685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.922275543,0.217998505,0.238485947,0.194650844,0.227976769,0.191855907,1
1017,478687.0625,0.239584938,0,903,4.271505833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5.142972946,0.225353301,0.239584938,0.201536492,0.234031275,0.198245302,1
1017,1150390,0.193530366,1,892,4.054843426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.608273029,0.188951001,0.231297672,0.193530366,0.224557981,0.190095842,0
1017,1277248,0.206614375,1,912,3.590889692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.944680929,0.201266006,0.242347121,0.206614375,0.235241935,0.202603102,0
1017,584837.125,0.237185672,0,911,4.865345478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.003134727,0.223559782,0.237185672,0.206320122,0.23241964,0.201189637,1
1017,969181.3125,0.20422855,1,914,1.108816028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.281405926,0.202588543,0.235485137,0.20422855,0.230353177,0.202998549,0
1017,588595.1875,0.238727748,0,893,2.792048693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.837276459,0.222064093,0.238727748,0.190335169,0.229597718,0.188587666,1
1017,540856.375,0.236207411,0,913,3.07362175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.065506935,0.218489662,0.236207411,0.203568771,0.229905635,0.201315537,1
1017,1133377,0.181472391,1,882,4.926308155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72112751,0.176865354,0.218013763,0.181472391,0.211019039,0.178401038,0
1017,591684.5625,0.227138937,0,883,4.71918869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.740695953,0.207595631,0.227138937,0.186102763,0.21830219,0.18226184,1
1017,1247092,0.193251669,1,921,4.936831951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.91943121,0.190964162,0.228921041,0.193251669,0.227378786,0.191536039,0
1017,1013167.125,0.208816648,1,924,2.148479939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.256284714,0.200387195,0.229706734,0.208816648,0.23033385,0.202494562,0
1017,461783.5,0.236512884,0,904,1.997647882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.213801384,0.22462219,0.236512884,0.20270355,0.231838867,0.198106438,1
1017,1024112.188,0.194650844,1,891,3.208355904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.713564396,0.190924257,0.238485947,0.194650844,0.227976769,0.191855907,0
1017,521112.9375,0.228897497,0,884,3.181756258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.906192303,0.20772998,0.228897497,0.190471172,0.219014704,0.183265045,1
1017,489901.0625,0.245735392,0,902,4.90114212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.10343504,0.227400452,0.245735392,0.20303379,0.238224253,0.200337604,1
1017,939195.6875,0.190471172,1,884,3.15994978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.051943302,0.179661989,0.228897497,0.190471172,0.219014704,0.183265045,0
1017,1219985,0.190335169,1,893,2.800968885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.541599989,0.188005164,0.238727748,0.190335169,0.229597718,0.188587666,0
1017,626992.6875,0.234248921,0,922,3.327206373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.960595131,0.22845833,0.234248921,0.20622012,0.231223673,0.204059526,1
1017,573541.6875,0.238187134,0,894,2.033867836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.864096165,0.22065483,0.238187134,0.191917181,0.230426744,0.191535547,1
1017,1176934,0.185669288,1,923,2.859030485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.931041956,0.189371571,0.227880746,0.185669288,0.225761071,0.188446,0
1017,606864.8125,0.231297672,0,892,4.074131012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.769066811,0.217285022,0.231297672,0.193530366,0.224557981,0.190095842,1
1030,390071.2813,0.199660331,1,904,4.209457397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.118337154,0.195962042,0.228643954,0.199660331,0.222590864,0.196886614,0
1030,407821.3125,0.181040406,1,922,2.791707754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.948871136,0.191391513,0.208127275,0.181040406,0.209724233,0.188803732,0
1030,380540.125,0.203642681,1,912,2.589087963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.141065121,0.199569002,0.228891075,0.203642681,0.223183274,0.200587422,0
1030,447920.875,0.232486606,0,911,0.873204947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.249840736,0.219815046,0.232486606,0.209912509,0.226266563,0.206213623,1
1030,399441.5625,0.204602897,0,881,3.041500092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.021345139,0.193271324,0.204602897,0.168833971,0.197415784,0.171031892,1
1030,445534.4375,0.189432606,1,924,2.893440008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.98042345,0.184305638,0.224468678,0.189432606,0.223869711,0.185587376,0
1030,494531.5625,0.228643954,0,904,4.318098068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.111449718,0.21337916,0.228643954,0.199660331,0.222590864,0.196886614,1
1030,469963.5625,0.222170353,0,914,2.543789625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.201003551,0.198001087,0.222170353,0.178114638,0.217334136,0.186323926,1
1030,468782.0313,0.228125006,0,901,2.809798002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.04455328,0.217778713,0.228125006,0.198348224,0.221641362,0.20096086,1
1030,359949.375,0.209912509,1,911,0.850946188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.251103878,0.204980657,0.232486606,0.209912509,0.226266563,0.206213623,0
1030,277983.75,0.174720064,1,884,4.971521378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.183088779,0.175560951,0.216134757,0.174720064,0.207924277,0.175280645,0
1030,309074.4375,0.204277411,1,903,2.942088366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5.300955296,0.204324082,0.230564237,0.204277411,0.225063264,0.204312414,0
1030,345339.375,0.205080613,1,913,2.809416533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.252763271,0.199990183,0.224146709,0.205080613,0.218722016,0.201262787,0
1030,319026.25,0.193070784,1,894,4.052435875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.998036385,0.197972894,0.224199623,0.193070784,0.216804534,0.196747363,0
1030,452893.9375,0.178114638,1,914,2.491634846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.905387402,0.18906036,0.222170353,0.178114638,0.217334136,0.186323926,0
1030,516266.374,0.224468678,0,924,2.957147837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.162325382,0.199058503,0.224468678,0.189432606,0.223869711,0.185587376,1
1030,378723.5,0.206897259,0,882,2.127125025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.085741997,0.195052192,0.206897259,0.173456684,0.201085553,0.174810082,1
1030,446490.625,0.216134757,0,884,5.005829334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.003368855,0.19884944,0.216134757,0.174720064,0.207924277,0.175280645,1
1030,401691.25,0.217326358,0,883,4.531032085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.083823681,0.203295246,0.217326358,0.18043071,0.209378213,0.180559874,1
1030,296606.25,0.181968972,1,891,3.475276947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.885369301,0.182068691,0.227050707,0.181968972,0.21684739,0.182043761,0
1030,316229.125,0.189726144,1,892,4.000028133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87980938,0.190647587,0.225078091,0.189726144,0.216724575,0.19041723,0
1030,444298.75,0.224146709,0,913,2.854688883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.20975399,0.214125961,0.224146709,0.205080613,0.218722016,0.201262787,1
1030,509076.75,0.208127275,0,922,2.846882105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.05069685,0.210309476,0.208127275,0.181040406,0.209724233,0.188803732,1
1030,510848.75,0.225503966,0,921,2.130980015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.118953228,0.218007162,0.225503966,0.202851117,0.221997947,0.200864822,1
1030,304504.1875,0.198348224,1,901,2.75754118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.250948906,0.201831743,0.228125006,0.198348224,0.221641362,0.20096086,0
1030,454791.25,0.228891075,0,912,2.664263248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.186781883,0.217445478,0.228891075,0.203642681,0.223183274,0.200587422,1
1030,445861.8125,0.227050707,0,891,3.487272978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.056819916,0.211755648,0.227050707,0.181968972,0.21684739,0.182043761,1
1030,466497.6875,0.225078091,0,892,4.01905489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.004861832,0.213582456,0.225078091,0.189726144,0.216724575,0.19041723,1
1030,421547.125,0.230564237,0,903,3.004014015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5.231709957,0.220209479,0.230564237,0.204277411,0.225063264,0.204312414,1
1030,456827.625,0.2328372,0,923,2.870993376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.263326168,0.224985957,0.2328372,0.192849129,0.229249269,0.184088975,1
1030,298735.875,0.203025669,1,902,3.218045712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.285306931,0.206050202,0.234025598,0.203025669,0.227755815,0.205294073,0
1030,444973.8125,0.234025598,0,902,3.277853966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.150798321,0.222289145,0.234025598,0.203025669,0.227755815,0.205294073,1
