"","Project.Future.Phase","Country","Region.x","Years","Development.Type.y","Development.Status.y","OPEC.Status","Production.x","Production.y","Breakeven.Band","Commercial.Liquids.Remaining.Reserves..million.barrels.","Operating.Costs","expected","id","cs_prod"
"676","PRV Niobrara HZ SHO WY (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.293951382,2.29395138218117,"$55-$60",308.714127474386,16.0737573637691,70.6675,676,14054.9039397516
"677","Telemark Hub","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",2.03148439,2.03148439000646,"$55-$60",2.57,13.4015796,70.6675,677,14057.3417210196
"678","UTA Uinta Basin Other OGS UT (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.638924606,0.638924605696332,"$55-$60",80.2391632836347,11.145852102764,70.6675,678,14058.1084305468
"679","WLN Three Forks Northern Mountrail Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",5.132337104,5.13233710358014,"$55-$60",113.940212856161,17.7022423351391,70.6675,679,14064.2672350716
"680","ADK Cleveland Hz OIL TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.091413571,0.0914135712994,"$60-$65",79.0927363548371,8.27480615709567,76.8125,680,14064.3769313568
"681","ADK Merge Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.233487463,2.2334874625,"$60-$65",56.4633277749208,2.31959145243161,76.8125,681,14067.0571163124
"682","ADK NE STACK Mississippian Hz LTO OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.29881825,3.29881825,"$60-$65",55.3683380565286,10.3968031896013,76.8125,682,14071.0156982124
"683","ADK SCOOP Oil Woodford North Hz SHO OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.2212116,1.2212116,"$60-$65",77.4216090248114,5.5502826282124,76.8125,683,14072.4811521324
"684","ADK STACK Oil Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.048575888,0.0485758875,"$60-$65",125.556287773083,7.16560559657103,76.8125,684,14072.539443198
"685","CBP Central Basin Platform Other Hz OGS NM (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.9913675,0.9913675,"$60-$65",43.2376903955345,19.7580674679739,76.8125,685,14073.729084198
"686","GFC Eagle Ford Black Oil Atascosa SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",7.093025975,7.093025975,"$60-$65",671.881818064169,16.3308175544951,76.8125,686,14082.240715368
"687","GFC Eagle Ford Black Oil Dimmit SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.821791352,3.82179135172782,"$60-$65",200.125683797525,16.3308175544951,76.8125,687,14086.8268649904
"688","GFC Eagle Ford Edwards Condensate Karnes SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",16.31723813,16.3172381267475,"$60-$65",468.799256634637,12.0782593331803,76.8125,688,14106.4075507464
"689","GFC Eagle Ford Hawkville Condensate La Salle SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",5.407226941,5.40722694083582,"$60-$65",398.305073385659,14.3952526701937,76.8125,689,14112.8962230756
"690","GFC Eagle Ford Karnes Trough Atascosa SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.139222611,2.13922261124233,"$60-$65",180.744379373249,15.047554619532,76.8125,690,14115.4632902088
"691","GFC Eagle Ford Karnes Trough Gonzales SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",35.76046029,35.7604602858019,"$60-$65",397.133972464066,15.047554619532,76.8125,691,14158.3758425568
"692","GFC Eagle Ford Karnes Trough Other SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.121428269,3.12142826868092,"$60-$65",182.440670315089,15.047554619532,76.8125,692,14162.1215564796
"693","GFC Eagle Ford Maverick Condensate Dimmit SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",13.91646747,13.9164674694803,"$60-$65",318.381944201568,14.5360526550084,76.8125,693,14178.8213174436
"694","GFC Eagle Ford Northeast Oil Burleson SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",7.816326304,7.81632630411281,"$60-$65",312.543387976121,13.2649681497662,76.8125,694,14188.2009090084
"695","MSD Mississippi Salt Basin Other OGS MS (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",1.46444775,1.464447749724,"$60-$65",34.6814330619406,13.267166645276,76.8125,695,14189.9582463084
"696","ADK Maramaton Lime Hz OIL TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.310365825,0.310365825,"$65-$70",71.6564572552558,7.9452330864195,82.9575,696,14190.3306852984
"697","ADK SCOOP Core Sycamore Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.525423775,2.525423775,"$65-$70",93.9950301107509,7.12908,82.9575,697,14193.3611938284
"698","Baldpate","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",4.075187512,4.07518751200517,"$65-$70",5.5,18.853400815,82.9575,698,14198.2514188428
"699","CBP Central Basin Platform Other Hz OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",4.627053989,4.62705398941899,"$65-$70",674.232376499305,19.7580674679739,82.9575,699,14203.8038836296
"700","DJU Niobrara Northeast Extension Hz SHO CO (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",6.347227478,6.34722747754331,"$65-$70",216.810699000554,12.4444447361529,82.9575,700,14211.4205566032
"701","GFC Eagle Ford Hawkville Condensate McMullen SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",7.79883042,7.79883042018754,"$65-$70",327.687473323188,14.3952526701937,82.9575,701,14220.7791531072
"702","MID Spraberry Deep Ector Hz SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.782621276,2.78262127574961,"$65-$70",110.903597178216,10.9350409397323,82.9575,702,14224.1182986384
"703","MID Wolfcamp A Southern Fairway Reagan Hz SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.476904012,2.47690401164124,"$65-$70",571.499180325958,13.4976812114816,82.9575,703,14227.0905834528
"704","PDX Paradox Basin Other Hz OGS UT (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.218418046,0.218418046207582,"$65-$70",63.7332657967677,1.107,82.9575,704,14227.352685108
"705","Swordfish (VK 962)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",1.141500752,1.14150075247982,"$65-$70",1.57,27.385315355,82.9575,705,14228.7224860104
"706","WLN Three Forks Williams Core Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",9.594197806,9.5941978056008,"$65-$70",7.51173921522655,18.9746609452031,82.9575,706,14240.2355233776
"707","ADK NW STACK Mississippian Hz LTO OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.01236275,1.01236275,"$70-$75",103.352518676717,7.16948765711372,89.1025,707,14241.4503586776
"708","Bullwinkle (GC 65)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.899657373,0.899657372717149,"$70-$75",1.61,32.608244015,89.1025,708,14242.5299475252
"709","Genghis Khan (GC 652)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.996394725,0.996394724622218,"$70-$75",1.63,19.2837948,89.1025,709,14243.7256211952
"710","GFC Eagle Ford Black Oil Frio SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.701180058,1.70118005765137,"$70-$75",254.846809324999,16.3308175544951,89.1025,710,14245.7670372648
"711","J. Bellis (GC 157)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.735203874,0.73520387447853,"$70-$75",1.2,27.4432157,89.1025,711,14246.6492819136
"712","MID Midland Basin Other Hz OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",27.76696683,27.7669668333333,"$70-$75",1257.42984906294,17.7582238769301,89.1025,712,14279.9696421096
"713","MID Spraberry Central Midland Hz SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.691196025,3.69119602490135,"$70-$75",168.035321873483,13.7481625609675,89.1025,713,14284.3990773396
"714","PRV SHANNON HZ SHO WY (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.216977026,0.21697702556225,"$70-$75",94.9302089682102,20.3038607981079,89.1025,714,14284.6594497708
"715","WLN Bakken North Williston Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.181370036,0.181370035556062,"$70-$75",178.604542453295,14.7204661579776,89.1025,715,14284.877093814
"716","DEL Delaware Basin Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",2.283601917,2.28360191666666,"$75-$80",128.761492023922,17.1161871277684,95.2475,716,14287.6174161144
"717","GFC Eagle Ford Black Oil Other SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",10.1202038,10.1202037959258,"$75-$80",221.141600502099,16.3308175544951,95.2475,717,14299.7616606744
"718","GFC Eagle Ford Northeast Oil Other SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.846728876,0.846728875743274,"$75-$80",99.6823250450256,13.2649681497662,95.2475,718,14300.7777353256
"719","MID Wolfcamp B Ozona Irion Hz SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.594749275,1.594749275,"$75-$80",83.2703612224266,23.0494727083354,95.2475,719,14302.6914344556
"720","Oregano (GB 559)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",1.073784606,1.07378460614627,"$75-$80",1.08,22.300853775,95.2475,720,14303.9799759828
"721","PRV Powder River Basin Other OGS WY (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.478259,0.478259,"$75-$80",33.5821504312314,13.5161666953823,95.2475,721,14304.5538867828
"722","West McArthur River","US (Alaska)","North America",2020,"Shallow Water","Onstream","Non-OPEC",0.539571859,0.539571859418958,"$75-$80",0.59,56.69344177,95.2475,722,14305.2013730136
"723","WLN Bakken Williams Perimeter Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.979195376,2.97919537616041,"$75-$80",276.806822111407,17.1544702370682,95.2475,723,14308.7764074648
"724","FTW Fort Worth Basin Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.029316246,0.0293162455889167,"$80-$85",2.91469223208768,16.6402881363152,101.3925,724,14308.81158696
"725","MID Wolfcamp B Deep Basin Andrews Hz SHO TX  (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.197924913,0.1979249125,"$80-$85",34.7239850603662,12.3487829200359,101.3925,725,14309.0490968556
"726","WLN Three Forks Williams Perimeter Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.451804043,0.451804043166525,"$80-$85",43.4579673922721,17.1544702370682,101.3925,726,14309.5912617072
"727","ADK NE STACK Hunton Hz SHO OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.292626775,0.292626775,"$85-$90",3.8991797079275,11.1131813046248,107.5375,727,14309.9424138372
"728","GFC Eagle Ford Hawkville Condensate Dimmit SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",4.270603997,4.27060399698257,"$85-$90",125.26768525253,14.3952526701937,107.5375,728,14315.0671386336
"729","GFC Eagle Ford Maverick Oil SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.787044914,0.787044913962824,"$85-$90",26.1306686769875,18.3097702966572,107.5375,729,14316.0115925304
"730","MID Midland Basin Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",6.620481628,6.62048162821142,"$85-$90",284.68049188469,17.7582238769301,107.5375,730,14323.956170484
"731","MID Spraberry Central Glasscock Hz SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.445396639,1.44539663887675,"$85-$90",13.3908689069148,13.7481625609675,107.5375,731,14325.6906464508
"732","WLN Williston Basin Other Hz OGS MT (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.2331445,0.2331445,"$85-$90",0.365082898125,21.6424343721208,107.5375,732,14325.9704198508
"733","ADK Hoxbar Hz LTO OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.9151548,0.9151548,">$90",30.2152201772404,6.98596939725537,110.61,733,14327.0686056108
"734","ADK Miss Lime Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.444714357,0.444714357050512,">$90",5.68650680545228,23.3884371875106,110.61,734,14327.6022628392
"735","DEL Delaware Basin Other Hz OGS NM (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.421716667,2.42171666666667,">$90",264.501050813374,17.1161871277684,110.61,735,14330.5083228396
"736","Devils Tower (MC 773)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",1.199543164,1.19954316362286,">$90",1.77,35.34200643,110.61,736,14331.9477746364
"737","East Breaks 430","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.61,0.61,">$90",0.22,9.69191038,110.61,737,14332.6797746364
"738","Ewing Bank 878","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.328906996,0.328906996477237,">$90",0.3,17.83843793,110.61,738,14333.0744630316
"739","Ewing Bank 998","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.396623143,0.396623142810786,">$90",0.24,25.414475265,110.61,739,14333.5504108032
"740","GFC Eagle Ford Hawkville Condensate Webb SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.165919697,1.16591969667285,">$90",35.6413742409057,14.3952526701937,110.61,740,14334.9495144396
"741","GFC Eagle Ford Northeast Oil Brazos SHO TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.264535277,1.2645352770687,">$90",36.9574538732371,13.2649681497662,110.61,741,14336.466956772
"742","Marlin (VK 915)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.38,0.38,">$90",0.68,55.49056582,110.61,742,14336.922956772
"743","Pegasus (GC 385)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.50303423,0.503034229906362,">$90",0.51,24.410389635,110.61,743,14337.526597848
"744","Petronius","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",2.103115714,2.10311571405393,">$90",2.66,35.21653633,110.61,744,14340.0503367048
"745","SLSW Mississippian Hz OIL OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.296510564,1.29651056447867,">$90",38.8497145868314,23.3884371875106,110.61,745,14341.6061493816
"746","Thunder Hawk (MC 734)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.967373519,0.967373519050698,">$90",1.09,26.44604193,110.61,746,14342.7669976044
"747","Trading Bay","US (Alaska)","North America",2020,"Shallow Water","Onstream","Non-OPEC",1.088609892,1.08860989181017,">$90",1.2,61.874016185,110.61,747,14344.0733294748
"748","Ulysses (MC 583)","US (GoM Deepwater)","North America",2020,"Deepwater","Onstream","Non-OPEC",0.319233261,0.31923326128673,">$90",0.23,20.80365155,110.61,748,14344.456409388
"749","WLN Bakken Southern Bakken Fringe Hz SHO ND (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.094425491,0.0944254910540375,">$90",17.0295958172972,15.0686418139192,110.61,749,14344.5697199772
